date,open,high,low,close,adjClose,volume
Tue Sep 29 2020,2434.850098,2511.050049,2426.300049,2488.399902,2307.092285,6995811
Wed Sep 30 2020,2489,2505,2460,2492.300049,2310.708008,3917166
Thu Oct 01 2020,2510,2540,2492.300049,2523.449951,2339.588379,2610337
Mon Oct 05 2020,2620,2728.100098,2603.050049,2705.800049,2508.6521,17412105
Tue Oct 06 2020,2736,2736,2650.100098,2714.300049,2516.533203,9846367
Wed Oct 07 2020,2742,2770,2703,2735.949951,2536.605469,9656101
Thu Oct 08 2020,2800,2885,2800,2825.699951,2619.816162,19839329
Fri Oct 09 2020,2810,2829.850098,2780,2812.949951,2607.995605,7739245
Mon Oct 12 2020,2815.5,2854,2800.75,2830,2623.803223,4623203
Tue Oct 13 2020,2845,2854.899902,2812.199951,2826.550049,2620.604248,4209878
Wed Oct 14 2020,2842,2842,2787.550049,2809.600098,2615.995605,4395936
Thu Oct 15 2020,2811,2827.75,2727,2740.600098,2551.750488,6629355
Fri Oct 16 2020,2750.100098,2771.649902,2731.300049,2763.300049,2572.88623,5273773
Mon Oct 19 2020,2774,2774,2706.600098,2711.550049,2524.702148,3331194
Tue Oct 20 2020,2725,2759.899902,2717.949951,2739,2550.260254,3406273
Wed Oct 21 2020,2739,2749,2663.050049,2675.399902,2491.042969,4570143
Thu Oct 22 2020,2661,2686.649902,2638.100098,2671.149902,2487.085693,5262294
Fri Oct 23 2020,2687.800049,2702,2670.100098,2686.800049,2501.657471,3499091
Mon Oct 26 2020,2689.949951,2709.949951,2670.5,2688.199951,2502.960693,2672752
Tue Oct 27 2020,2699.75,2718.149902,2624.100098,2630.149902,2448.910645,3537502
Wed Oct 28 2020,2650,2655.949951,2606,2622.199951,2441.509033,3569445
Thu Oct 29 2020,2608,2655,2600.25,2632.649902,2451.23877,3105968
Fri Oct 30 2020,2636.100098,2674.350098,2621.600098,2664.850098,2481.220215,3427003
Mon Nov 02 2020,2660,2664.850098,2600.050049,2604.600098,2425.121826,2571196
Tue Nov 03 2020,2604,2665,2601.050049,2633.600098,2452.123291,2879269
Wed Nov 04 2020,2610,2721.850098,2610,2653.149902,2470.326416,4893928
Thu Nov 05 2020,2685,2710,2667,2685.699951,2500.633057,2816502
Fri Nov 06 2020,2699,2713.25,2681.300049,2707.449951,2520.884277,3884421
