timestamp,open,high,low,close,adjusted close,volume,dividend amount
2006-04-21,575.9999,602.9999,570.4999,579.6499,42.9591,8969812,0.0000
2006-04-13,590.9999,603.9999,564.9999,571.4998,42.3551,4096665,0.0000
2006-04-07,584.9999,612.9499,581.2999,585.5499,43.3964,10748724,0.0000
2006-03-31,595.8998,605.5499,571.2499,579.4499,42.9443,7828361,0.0000
2006-03-24,576.9998,591.8999,561.4999,588.6998,43.6298,9050484,0.0000
2006-03-17,579.9999,589.8998,560.4998,570.5499,42.2847,6673375,0.0000
2006-03-10,548.7998,592.2498,544.9999,577.3499,42.7887,21888094,0.0000
2006-03-03,519.4999,552.4999,506.9998,546.8999,40.5319,14576263,0.0000
2006-02-24,491.8999,520.0499,481.2499,517.4999,38.3530,12183549,0.0000
2006-02-17,507.7999,514.9499,484.9999,487.6499,36.1408,10050322,0.0000
2006-02-10,482.9999,506.9998,479.2999,504.8999,37.4192,10743710,0.0000
2006-02-03,459.9999,489.9999,459.9999,483.3998,35.8258,15298322,0.0000
2006-01-27,454.9999,464.9999,448.1000,457.8499,33.9323,4182019,0.0000
2006-01-20,451.9999,457.4999,440.0499,452.7999,33.5580,3185229,0.0000
2006-01-13,449.9999,463.9999,447.9998,451.2999,33.4468,6470665,0.0000
2006-01-06,435.4999,454.7999,432.2499,446.7999,33.1133,6577605,0.0000
2005-12-30,436.9999,438.9999,417.0499,435.7499,32.2944,7446378,0.0000
2005-12-23,450.9999,458.7999,433.2500,435.7999,32.2981,10206174,0.0000
2005-12-16,446.0499,456.4999,441.2499,447.8999,33.1948,16152941,0.0000
2005-12-09,449.9999,450.0499,425.4999,444.3999,32.9354,15747540,0.0000
2005-12-02,455.2499,465.3999,438.1499,440.7999,32.6686,14285699,0.0000
2005-11-25,441.9999,447.9499,426.9999,439.7499,32.5908,7116239,0.0000
2005-11-18,440.0999,452.8999,433.9499,439.2500,32.5538,7513920,0.0000
2005-11-11,410.9999,439.8999,405.9999,438.3999,32.4908,8819069,0.0000
2005-11-02,391.4999,413.8999,390.9999,412.1999,30.5490,4258672,0.0000
2005-10-28,432.4999,434.9999,375.9999,390.1499,28.9149,17846093,0.0000
2005-10-21,446.3999,447.4999,391.2499,431.6499,31.9905,14740800,0.0000
2005-10-14,476.9999,481.9999,440.9999,442.7499,32.8132,6238938,0.0000
2005-10-07,488.9999,492.4999,458.0999,472.5999,35.0254,13163108,0.0000
2005-09-30,434.0499,498.9999,432.7999,483.1499,35.8073,12781890,0.0000
2005-09-23,459.9999,467.8999,423.0499,430.1999,31.8831,7482564,0.0000
2005-09-16,466.9999,470.2499,454.4999,458.5999,33.9878,4765440,0.0000
2005-09-09,469.4999,475.9999,455.9999,458.0999,33.9508,5349316,0.0000
2005-09-02,426.9999,469.9999,418.8000,468.1999,34.6993,13274618,0.0000
2005-08-26,429.9999,434.9999,413.1499,427.2999,31.6681,8114844,0.0000
2005-08-19,429.3999,434.9999,414.0499,429.9499,31.8645,6505337,0.0000
2005-08-12,430.9999,436.9999,407.0000,424.5499,31.4643,13695595,0.0000
2005-08-05,388.9499,431.9999,387.4999,428.6999,31.7719,14254705,0.0000
2005-07-29,402.3999,404.9999,390.9999,392.2999,29.0742,2257971,0.0000
2005-07-22,409.9999,409.9999,392.5499,400.8499,29.7079,8306053,0.0000
2005-07-15,397.3999,416.9999,373.4999,401.2000,29.7338,8704770,0.7238
2005-07-08,384.9999,403.9999,384.9999,397.1999,28.8815,8543167,0.0000
2005-07-01,377.8999,387.9999,368.9999,385.7500,28.0489,7246454,0.0000
2005-06-24,377.0000,384.6999,364.2999,375.8999,27.3327,9345101,0.0000
2005-06-17,380.9999,393.8499,372.0999,373.7999,27.1800,4275686,0.0000
2005-06-10,377.1000,387.8999,374.9999,379.1499,27.5690,4276983,0.0000
2005-06-03,389.9999,389.9999,368.9999,374.1500,27.2055,7931976,0.0000
2005-05-27,367.2499,391.5999,363.9999,386.6500,28.1144,7285655,0.0000
2005-05-20,368.9999,372.0000,354.0000,366.9999,26.6856,7457704,0.0000
2005-05-13,361.9999,373.4999,358.4999,368.2500,26.7765,10031473,0.0000
2005-05-06,348.0000,364.9499,339.7999,357.2999,25.9803,6363392,0.0000
2005-04-29,363.2499,363.2499,336.5000,346.8999,25.2241,5176242,0.0000
2005-04-22,338.5999,365.5000,325.0000,362.3500,26.3475,10064934,0.0000
2005-04-15,340.0499,352.7499,336.0000,338.5999,24.6205,5642315,0.0000
2005-04-08,364.3999,364.8499,339.9999,341.4000,24.8241,7649007,0.0000
2005-04-01,343.7999,365.0000,335.1499,361.5499,26.2893,9770377,0.0000
2005-03-24,380.9999,384.6999,338.9999,340.8499,24.7841,8446442,0.0000
2005-03-18,392.9999,393.4999,373.4999,379.0999,27.5654,8608928,0.0000
2005-03-11,404.6999,406.9000,389.9999,393.1999,28.5907,12618826,0.0000
2005-03-04,402.9999,410.4999,393.1999,403.9999,29.3760,15024224,0.0000
2005-02-25,413.9999,413.9999,399.9999,400.8499,29.1469,15795693,0.0000
2005-02-18,410.9999,424.9999,404.9999,412.5499,29.9977,28990768,0.0000
2005-02-11,398.9999,409.9999,381.0499,409.5999,29.7831,17957769,0.0000
2005-02-04,376.7999,402.7999,376.0499,394.9499,28.7179,22180867,0.0000
2005-01-28,357.9999,381.9499,334.9999,376.7999,27.3982,13329768,0.0000
2005-01-20,345.7999,379.9999,338.4999,360.0499,26.1802,21227680,0.0000
2005-01-14,369.5499,373.9500,337.1499,343.2499,24.9587,25378822,0.0000
